time,thermofilter_temp_c
1692626541939, 82
1692626542039, 82
1692626542139, 81.75
1692626542239, 81.75
1692626542339, 82
1692626542439, 81.5
1692626542539, 82
1692626542639, 82
1692626542739, 81.75
1692626542839, 81.75
1692626542939, 82
1692626543039, 82
1692626543139, 82
1692626543239, 82
1692626543339, 82
1692626543439, 81.75
1692626543539, 81.75
1692626543639, 82
1692626543739, 82
1692626543839, 81.75
1692626543939, 82
1692626544039, 82
1692626544139, 81.75
1692626544239, 81.75
1692626544339, 82
1692626544439, 81.75
1692626544539, 82
1692626544639, 81.75
1692626544739, 81.75
1692626544839, 82
1692626544939, 81.75
1692626545039, 81.75
1692626545139, 82
1692626545239, 82
1692626545339, 82
1692626545439, 81.75
1692626545539, 81.75
1692626545639, 82
1692626545739, 81.75
1692626545839, 81.75
1692626545939, 81.75
1692626546039, 82
1692626546139, 81.75
1692626546239, 81.75
1692626546339, 82
1692626546439, 81.75
1692626546539, 81.75
1692626546639, 81.75
1692626546739, 81.75
1692626546839, 82
1692626546939, 81.75
1692626547039, 81.75
1692626547139, 81.75
1692626547239, 81.75
1692626547339, 82
1692626547439, 82
1692626547539, 81.75
1692626547639, 81.75
1692626547739, 82
1692626547839, 81.5
1692626547939, 82
1692626548039, 81.75
1692626548139, 81.75
1692626548239, 81.75
1692626548339, 81.75
1692626548439, 81.5
1692626548539, 82
1692626548639, 81.75
1692626548740, 81.75
1692626548839, 81.75
1692626548939, 81.75
1692626549039, 81.75
1692626549139, 81.75
1692626549239, 81.75
1692626549339, 82
1692626549439, 81.75
1692626549539, 81.75
1692626549639, 82
1692626549739, 81.75
1692626549839, 81.75
1692626549939, 81.75
1692626550039, 81.75
1692626550139, 81.75
1692626550239, 81.75
1692626550339, 81.75
1692626550439, 81.75
1692626550540, 81.75
1692626550639, 81.75
1692626550739, 81.75
1692626550839, 81.75
1692626550939, 81.75
1692626551039, 81.75
1692626551139, 81.75
1692626551239, 81.75
1692626551339, 81.5
1692626551439, 81.75
1692626551539, 81.75
1692626551641, 81.75
1692626551739, 81.75
1692626551839, 81.75
1692626551939, 81.75
1692626552039, 81.75
1692626552139, 81.5
1692626552239, 81.75
1692626552339, 81.75
1692626552439, 81.5
1692626552539, 81.75
1692626552639, 81.75
1692626552739, 81.75
1692626552839, 81.75
1692626552939, 81.75
1692626553039, 81.75
1692626553139, 81.75
1692626553239, 81.75
1692626553339, 81.75
1692626553439, 81.75
1692626553539, 81.75
1692626553639, 81.75
1692626553739, 81.75
1692626553839, 81.75
1692626553939, 81.75
1692626554039, 81.75
1692626554139, 81.75
1692626554239, 81.75
1692626554339, 81.75
1692626554439, 81.75
1692626554539, 81.75
1692626554639, 82
1692626554739, 81.5
1692626554839, 81.75
1692626554939, 81.75
1692626555039, 81.75
1692626555139, 81.75
1692626555239, 81.75
1692626555339, 81.75
1692626555439, 81.75
1692626555539, 81.75
1692626555639, 81.75
1692626555739, 81.75
1692626555839, 81.75
1692626555939, 81.75
1692626556039, 81.75
1692626556139, 81.75
1692626556239, 81.75
1692626556339, 81.75
1692626556439, 81.5
1692626556539, 81.75
1692626556639, 81.75
1692626556739, 81.5
1692626556839, 81.75
1692626556939, 81.75
1692626557039, 81.75
1692626557139, 81.75
1692626557239, 81.75
1692626557339, 81.75
1692626557439, 81.75
1692626557539, 81.75
1692626557639, 81.75
1692626557739, 81.75
1692626557839, 81.75
1692626557939, 81.75
1692626558039, 81.75
1692626558139, 81.75
1692626558239, 81.75
1692626558339, 81.75
1692626558439, 81.5
1692626558540, 81.75
1692626558639, 81.75
1692626558739, 81.5
1692626558839, 81.75
1692626558939, 81.75
1692626559039, 81.5
1692626559139, 81.75
1692626559239, 81.75
1692626559339, 81.5
1692626559439, 81.75
1692626559539, 81.75
1692626559639, 81.5
1692626559739, 81.75
1692626559839, 81.75
1692626559939, 81.75
1692626560039, 81.75
1692626560139, 81.75
1692626560239, 81.75
1692626560339, 81.75
1692626560439, 81.75
1692626560539, 81.75
1692626560639, 81.75
1692626560739, 81.75
1692626560839, 81.75
1692626560939, 81.75
1692626561039, 81.5
1692626561139, 81.75
1692626561239, 81.75
1692626561339, 81.5
1692626561439, 81.75
1692626561539, 81.75
1692626561639, 81.5
1692626561739, 81.75
1692626561839, 81.75
1692626561939, 81.75
1692626562039, 81.75
1692626562139, 81.75
1692626562239, 81.75
1692626562339, 81.75
1692626562439, 81.75
1692626562539, 81.75
1692626562639, 81.75
1692626562739, 81.75
1692626562839, 81.75
1692626562939, 81.75
1692626563039, 81.5
1692626563139, 81.75
1692626563239, 81.75
1692626563339, 81.5
1692626563439, 81.5
1692626563539, 81.75
1692626563639, 81.5
1692626563739, 81.75
1692626563839, 81.75
1692626563939, 81.5
1692626564039, 81.75
1692626564139, 81.75
1692626564239, 81.75
1692626564339, 81.75
1692626564439, 81.75
1692626564539, 81.75
1692626564639, 81.75
1692626564739, 81.5
1692626564839, 81.75
1692626564939, 81.75
1692626565039, 81.5
1692626565139, 81.75
1692626565239, 81.75
1692626565339, 81.5
1692626565439, 81.75
1692626565539, 81.75
1692626565639, 81.5
1692626565739, 81.75
1692626565839, 81.75
1692626565939, 81.75
1692626566039, 81.75
1692626566139, 81.75
1692626566239, 81.75
1692626566339, 81.75
1692626566439, 81.75
1692626566539, 81.75
1692626566639, 81.75
1692626566739, 81.25
1692626566839, 81.75
1692626566939, 81.75
1692626567039, 81.5
1692626567139, 81.75
1692626567239, 81.75
1692626567339, 81.5
1692626567439, 81.75
1692626567539, 81.75
1692626567639, 81.5
1692626567739, 81.75
1692626567839, 81.75
1692626567939, 81.5
1692626568039, 81.75
1692626568139, 81.5
1692626568239, 81.5
1692626568339, 81.75
1692626568439, 81.75
1692626568539, 81.75
1692626568639, 81.75
1692626568739, 81.75
1692626568839, 81.75
1692626568940, 81.75
1692626569039, 81.75
1692626569139, 81.75
1692626569239, 81.75
1692626569339, 81.5
1692626569439, 81.75
1692626569539, 81.75
1692626569639, 81.5
1692626569739, 81.75
1692626569839, 81.75
1692626569939, 81.5
1692626570039, 81.75
1692626570140, 81.5
1692626570239, 81.5
1692626570339, 81.5
1692626570439, 81.75
1692626570539, 81.75
1692626570639, 81.75
1692626570739, 81.75
1692626570839, 81.75
1692626570939, 81.75
1692626571039, 81.5
1692626571139, 81.75
1692626571239, 81.75
1692626571339, 81.5
1692626571439, 81.5
1692626571539, 81.75
1692626571639, 81.5
1692626571739, 81.75
1692626571839, 81.75
1692626571939, 81.5
1692626572039, 81.75
1692626572139, 81.75
1692626572239, 81.75
1692626572339, 81.75
1692626572439, 81.75
1692626572539, 81.75
1692626572639, 81.75
1692626572739, 81.75
1692626572839, 81.75
1692626572939, 81.75
1692626573039, 81.75
1692626573139, 81.75
1692626573239, 81.75
1692626573339, 81.75
1692626573439, 81.75
1692626573539, 81.75
1692626573639, 81.25
1692626573739, 81.75
1692626573839, 81.75
1692626573939, 81.5
1692626574039, 81.75
1692626574139, 81.75
1692626574239, 81.5
1692626574339, 81.75
1692626574439, 81.75
1692626574539, 81.5
1692626574639, 81.75
1692626574739, 81.75
1692626574839, 81.75
1692626574939, 81.75
1692626575039, 81.75
1692626575139, 81.75
1692626575239, 81.75
1692626575339, 81.5
1692626575439, 81.75
1692626575539, 81.75
1692626575639, 81.5
1692626575739, 81.75
1692626575839, 81.75
1692626575939, 81.5
1692626576039, 81.5
1692626576139, 81.75
1692626576239, 81.5
1692626576339, 81.75
1692626576439, 81.75
1692626576539, 81.5
1692626576639, 81.5
1692626576739, 81.75
1692626576839, 81.75
1692626576939, 81.75
1692626577039, 81.75
1692626577139, 81.75
1692626577239, 81.75
1692626577339, 81.5
1692626577439, 81.75
1692626577539, 81.75
1692626577639, 81.5
1692626577740, 81.75
1692626577839, 81.75
1692626577939, 81.25
1692626578039, 81.75
1692626578139, 81.75
1692626578239, 81.5
1692626578339, 81.75
1692626578439, 81.75
1692626578539, 81.25
1692626578639, 81.75
1692626578739, 81.5
1692626578839, 81.5
1692626578939, 81.75
1692626579040, 81.75
1692626579139, 81.75
1692626579239, 81.75
1692626579339, 81.75
1692626579439, 81.75
1692626579539, 81.75
1692626579639, 81.5
1692626579739, 81.5
1692626579839, 81.5
1692626579939, 81.5
1692626580039, 81.5
1692626580139, 81.75
1692626580239, 81.5
1692626580339, 81.75
1692626580439, 81.75
1692626580539, 81.5
1692626580639, 81.75
1692626580739, 81.5
1692626580839, 81.5
1692626580939, 81.5
1692626581039, 81.5
1692626581139, 81.75
1692626581239, 81.5
1692626581339, 81.75
1692626581439, 81.75
1692626581539, 81.75
1692626581639, 81.5
1692626581739, 81.75
1692626581839, 81.75
1692626581940, 81.25
1692626582039, 81.5
1692626582139, 81.5
1692626582239, 81.5
1692626582339, 81.5
1692626582439, 81.5
1692626582539, 81.5
1692626582639, 81.5
1692626582739, 81.5
1692626582839, 81.5
1692626582939, 81.5
1692626583039, 81.5
1692626583139, 81.75
1692626583239, 81.5
1692626583339, 81.75
1692626583439, 81.75
1692626583539, 81.5
1692626583639, 81.5
1692626583739, 81.5
1692626583839, 81.75
1692626583939, 81.5
1692626584039, 81.5
1692626584139, 81.75
1692626584239, 81.5
1692626584339, 81.5
1692626584439, 81.5
1692626584539, 81.5
1692626584639, 81.5
1692626584739, 81.75
1692626584839, 81.5
1692626584939, 81.5
1692626585039, 81.75
1692626585139, 81.5
1692626585239, 81.5
1692626585339, 81.5
1692626585439, 81.5
1692626585539, 81.5
1692626585639, 81.5
1692626585739, 81.5
1692626585840, 81.5
1692626585939, 81.5
1692626586039, 81.75
1692626586139, 81.75
1692626586239, 81.5
1692626586339, 81.5
1692626586439, 81.5
1692626586539, 81.5
1692626586639, 81.5
1692626586739, 81.5
1692626586839, 81.25
1692626586939, 81.75
1692626587039, 81.5
1692626587139, 81.5
1692626587240, 81.5
1692626587339, 81.5
1692626587439, 81.5
1692626587539, 81.5
1692626587639, 81.5
1692626587739, 81.75
1692626587839, 81.5
1692626587939, 81.5
1692626588039, 81.5
1692626588139, 81.5
1692626588239, 81.5
1692626588339, 81.5
1692626588439, 81.5
1692626588540, 81.5
1692626588639, 81.5
1692626588739, 81.5
1692626588839, 81.5
1692626588939, 81.5
1692626589039, 81.5
1692626589139, 81.5
1692626589239, 81.5
1692626589339, 81.5
1692626589439, 81.5
1692626589539, 81.5
1692626589639, 81.5
1692626589739, 81.5
1692626589839, 81.5
1692626589939, 81.5
1692626590039, 81.5
1692626590139, 81.5
1692626590239, 81.5
1692626590340, 81.5
1692626590439, 81.5
1692626590539, 81.5
1692626590639, 81.5
1692626590739, 81.5
1692626590839, 81.25
1692626590939, 81.5
1692626591039, 81.5
1692626591139, 81.25
1692626591239, 81.5
1692626591339, 81.5
1692626591439, 81.5
1692626591539, 81.5
1692626591639, 81.5
1692626591739, 81.5
1692626591839, 81.5
1692626591939, 81.5
1692626592039, 81.5
1692626592139, 81.5
1692626592239, 81.5
1692626592339, 81.5
1692626592439, 81.5
1692626592539, 81.5
1692626592639, 81.5
1692626592739, 81.5
1692626592839, 81.5
1692626592939, 81.5
1692626593039, 81.5
1692626593139, 81.5
1692626593239, 81.5
1692626593339, 81.5
1692626593439, 81.5
1692626593539, 81.5
1692626593639, 81.5
1692626593739, 81.5
1692626593839, 81.5
1692626593939, 81.5
1692626594039, 81.5
1692626594139, 81.5
1692626594239, 81.5
1692626594339, 81.5
1692626594439, 81.5
1692626594539, 81.5
1692626594639, 81.5
1692626594739, 81.5
1692626594839, 81.5
1692626594939, 81.5
1692626595039, 81.5
1692626595139, 81.5
1692626595239, 81.5
1692626595339, 81.5
1692626595439, 81.5
1692626595539, 81.5
1692626595639, 81.5
1692626595739, 81.5
1692626595839, 81.5
1692626595939, 81.5
1692626596040, 81.5
1692626596139, 81.5
1692626596239, 81.5
1692626596339, 81.5
1692626596439, 81.5
1692626596539, 81.5
1692626596639, 81.5
1692626596739, 81.5
1692626596839, 81.5
1692626596939, 81.5
1692626597039, 81.5
1692626597139, 81.25
1692626597239, 81.5
1692626597339, 81.5
1692626597439, 81.25
1692626597539, 81.5
1692626597639, 81.5
1692626597739, 81.25
1692626597839, 81.5
1692626597939, 81.5
1692626598039, 81.5
1692626598139, 81.5
1692626598239, 81.5
1692626598339, 81.5
1692626598440, 81.5
1692626598539, 81.5
1692626598639, 81.5
1692626598739, 81.5
1692626598839, 81.25
1692626598939, 81.5
1692626599039, 81.5
1692626599139, 81.25
1692626599239, 81.5
1692626599339, 81.5
1692626599439, 81.25
1692626599539, 81.5
1692626599639, 81.5
1692626599739, 81.25
1692626599839, 81.5
1692626599939, 81.5
1692626600039, 81.5
1692626600139, 81.5
1692626600239, 81.5
1692626600339, 81.5
1692626600439, 81.5
1692626600540, 81.5
1692626600639, 81.5
1692626600739, 81.5
1692626600839, 81.25
1692626600939, 81.5
1692626601039, 81.5
1692626601139, 81.5
1692626601239, 81.25
1692626601339, 81.5
1692626601440, 81.5
1692626601539, 81.5
1692626601639, 81.5
1692626601739, 81.25
1692626601839, 81.5
1692626601939, 81.5
1692626602039, 81.25
1692626602139, 81.5
1692626602239, 81.5
1692626602339, 81.5
1692626602439, 81.5
1692626602539, 81.25
1692626602639, 81.5
1692626602739, 81.5
1692626602839, 81.5
1692626602939, 81.5
1692626603039, 81.5
1692626603139, 81.25
1692626603239, 81.5
1692626603339, 81.5
1692626603439, 81.25
1692626603539, 81.5
1692626603639, 81.5
1692626603739, 81.25
1692626603839, 81.5
1692626603939, 81.5
1692626604039, 81.25
1692626604139, 81.5
1692626604239, 81.5
1692626604339, 81.5
1692626604439, 81.5
1692626604539, 81.5
1692626604639, 81.5
1692626604739, 81.25
1692626604839, 81.25
1692626604940, 81.5
1692626605039, 81.5
1692626605139, 81.25
1692626605239, 81.5
1692626605339, 81.5
1692626605439, 81.25
1692626605539, 81.5
1692626605639, 81.5
1692626605739, 81.25
1692626605839, 81.5
1692626605939, 81.25
1692626606039, 81.25
1692626606139, 81.5
1692626606239, 81.5
1692626606339, 81.25
1692626606439, 81.5
1692626606539, 81.5
1692626606639, 81.5
1692626606739, 81.5
1692626606839, 81.25
1692626606939, 81.5
1692626607039, 81.25
1692626607139, 81.25
1692626607239, 81.5
1692626607339, 81.5
1692626607439, 81.25
1692626607539, 81.5
1692626607639, 81.5
1692626607739, 81.25
1692626607839, 81.25
1692626607939, 81.5
1692626608039, 81.25
1692626608139, 81.5
1692626608239, 81.5
1692626608339, 81.25
1692626608439, 81.5
1692626608539, 81.5
1692626608639, 81.5
1692626608739, 81.5
1692626608839, 81.5
1692626608939, 81.5
1692626609039, 81.25
1692626609139, 81.25
1692626609239, 81.5
1692626609339, 81.5
1692626609439, 81.25
1692626609539, 81.25
1692626609639, 81.5
1692626609739, 81.25
1692626609839, 81.25
1692626609939, 81.25
1692626610039, 81.25
1692626610139, 81.25
1692626610239, 81.5
1692626610339, 81.25
1692626610440, 81.5
1692626610539, 81.25
1692626610639, 81.25
1692626610739, 81.25
1692626610839, 81.5
1692626610939, 81.25
1692626611039, 81.25
1692626611139, 81.25
1692626611239, 81.25
1692626611339, 81.25
1692626611439, 81.25
1692626611540, 81.5
1692626611641, 81.25
1692626611739, 81.25
1692626611839, 81.25
1692626611939, 81.5
1692626612039, 81
1692626612139, 81.25
1692626612239, 81.25
1692626612339, 81.25
1692626612439, 81.25
1692626612539, 81.25
1692626612639, 81.25
1692626612739, 81.5
1692626612839, 81.25
1692626612939, 81.25
1692626613039, 81.5
1692626613139, 81.25
1692626613239, 81.25
1692626613339, 81.5
1692626613439, 81.25
1692626613539, 81.25
1692626613639, 81.25
1692626613739, 81.25
1692626613839, 81.25
1692626613939, 81.25
1692626614039, 81.25
1692626614139, 81.25
1692626614239, 81.25
1692626614339, 81.25
1692626614439, 81.25
1692626614539, 81.25
1692626614639, 81.25
1692626614739, 81.25
1692626614839, 81.25
1692626614939, 81.25
1692626615039, 81.5
1692626615139, 81.25
1692626615239, 81.25
1692626615339, 81.25
1692626615439, 81.25
1692626615539, 81.25
1692626615639, 81.25
1692626615739, 81.25
1692626615839, 81.25
1692626615939, 81.5
1692626616039, 81.25
1692626616139, 81.25
1692626616239, 81.25
1692626616339, 81.25
1692626616439, 81.25
1692626616539, 81.25
1692626616639, 81.25
1692626616739, 81.25
1692626616839, 81.25
1692626616939, 81.25
1692626617039, 81.25
1692626617139, 81.25
1692626617239, 81.25
1692626617339, 81.25
1692626617440, 81.25
1692626617539, 81.25
1692626617639, 81.25
1692626617739, 81.25
1692626617839, 81.5
1692626617939, 81.25
1692626618039, 81.25
1692626618139, 81.25
1692626618239, 81.25
1692626618339, 81.25
1692626618439, 81.25
1692626618539, 81.5
1692626618639, 81
1692626618739, 81.25
1692626618839, 81.25
1692626618939, 81.25
1692626619039, 81.25
1692626619139, 81.25
1692626619239, 81.25
1692626619339, 81.25
1692626619439, 81.25
1692626619540, 81.25
1692626619639, 81.25
1692626619739, 81.25
1692626619839, 81.25
1692626619939, 81.25
1692626620039, 81.25
1692626620139, 81.25
1692626620239, 81.25
1692626620339, 81.25
1692626620439, 81.25
1692626620539, 81.25
1692626620639, 81.25
1692626620739, 81.25
1692626620839, 81.5
1692626620939, 81.25
1692626621039, 81.25
1692626621139, 81.25
1692626621239, 81.25
1692626621339, 81.25
1692626621439, 81.25
1692626621539, 81.25
1692626621639, 81.25
1692626621739, 81.25
1692626621839, 81.25
1692626621939, 81.25
1692626622039, 81.25
1692626622139, 81.25
1692626622239, 81.25
1692626622339, 81.25
1692626622439, 81.25
1692626622539, 81.25
1692626622639, 81.25
1692626622739, 81.25
1692626622839, 81.25
1692626622939, 81.25
1692626623039, 81.25
1692626623139, 81.25
1692626623239, 81.25
1692626623339, 81.25
1692626623439, 81.25
1692626623539, 81.25
1692626623639, 81.25
1692626623739, 81.25
1692626623839, 81.25
1692626623940, 81.25
1692626624039, 81.25
1692626624139, 81.25
1692626624239, 81.25
1692626624339, 81.25
1692626624439, 81.25
1692626624539, 81.25
1692626624639, 81
1692626624739, 81.25
1692626624839, 81.25
1692626624939, 81.25
1692626625039, 81.25
1692626625139, 81.25
1692626625239, 81.25
1692626625339, 81.25
1692626625439, 81.25
1692626625539, 81.25
1692626625639, 81.25
1692626625739, 81.25
1692626625839, 81.25
1692626625939, 81.25
1692626626039, 81.25
1692626626140, 81.25
1692626626239, 81.25
1692626626339, 81.25
1692626626439, 81.25
1692626626539, 81.25
1692626626639, 81.25
1692626626739, 81.25
1692626626839, 81.25
1692626626939, 81
1692626627039, 81.25
1692626627140, 81.25
1692626627239, 81.25
1692626627339, 81.25
1692626627439, 81.25
1692626627539, 81.25
1692626627639, 81.25
1692626627739, 81.25
1692626627839, 81.25
1692626627939, 81.25
1692626628039, 81.25
1692626628139, 81.25
1692626628239, 81.25
1692626628339, 81.25
1692626628439, 81.25
1692626628539, 81.25
1692626628639, 81.25
1692626628739, 81.25
1692626628839, 81.25
1692626628939, 81
1692626629039, 81.25
1692626629139, 81.25
1692626629239, 81.25
1692626629340, 81.25
1692626629439, 81.25
1692626629539, 81
1692626629639, 81.25
1692626629739, 81.25
1692626629839, 81.25
1692626629939, 81.25
1692626630039, 81.25
1692626630139, 81.25
1692626630239, 81.25
1692626630339, 81.25
1692626630439, 81.25
1692626630539, 81.25
1692626630639, 81
1692626630739, 81.25
1692626630840, 81.25
1692626630939, 81
1692626631039, 81.25
1692626631139, 81.25
1692626631239, 81.25
1692626631339, 81.25
1692626631439, 81.25
1692626631539, 81.25
1692626631639, 81.25
1692626631739, 81.25
1692626631839, 81.25
1692626631939, 81.25
1692626632039, 81.25
1692626632139, 81.25
1692626632239, 81.25
1692626632339, 81.25
1692626632439, 81.25
1692626632539, 81.25
1692626632639, 81.25
1692626632739, 81.25
1692626632839, 81.25
1692626632939, 81
1692626633039, 81.25
1692626633139, 81.25
1692626633239, 81
1692626633339, 81.25
1692626633439, 81.25
1692626633539, 81
1692626633639, 81.25
1692626633739, 81.25
1692626633839, 81.25
1692626633939, 81.25
1692626634039, 81.25
1692626634139, 81.25
1692626634239, 81.25
1692626634339, 81.25
1692626634439, 81.25
1692626634540, 81.25
1692626634639, 81
1692626634739, 81.25
1692626634839, 81.25
1692626634939, 81
1692626635039, 81.25
1692626635139, 81.25
1692626635239, 81.25
1692626635340, 81.25
1692626635439, 81.25
1692626635539, 81.25
1692626635639, 81.25
1692626635739, 81.25
1692626635839, 81.25
1692626635939, 81.25
1692626636039, 81.25
1692626636139, 81.25
1692626636239, 81.25
1692626636339, 81.25
1692626636439, 81.25
1692626636539, 81.25
1692626636639, 81.25
1692626636739, 81.25
1692626636839, 81.25
1692626636939, 81
1692626637039, 81.25
1692626637139, 81.25
1692626637239, 81.25
1692626637339, 81.25
1692626637439, 81.25
1692626637540, 81.25
1692626637639, 81.25
1692626637739, 81.25
1692626637839, 81.25
1692626637939, 81.25
1692626638039, 81.25
1692626638139, 81.25
1692626638239, 81.25
1692626638339, 81.25
1692626638440, 81.25
1692626638539, 81.25
1692626638639, 81.25
1692626638739, 81.25
1692626638839, 81.25
1692626638939, 81
1692626639039, 81.25
1692626639139, 81.25
1692626639239, 81
1692626639339, 81.25
1692626639439, 81.25
1692626639539, 81
1692626639639, 81.25
1692626639739, 81.25
1692626639839, 81
1692626639939, 81.25
1692626640039, 81.25
1692626640139, 81.25
1692626640239, 81.25
1692626640339, 81.25
1692626640439, 81.25
1692626640539, 81.25
1692626640639, 81.25
1692626640740, 81.25
1692626640839, 81.25
1692626640939, 81.25
1692626641039, 81.25
1692626641139, 81.25
1692626641240, 81
1692626641339, 81.25
1692626641439, 81.25
1692626641539, 81
1692626641639, 81.25
1692626641739, 81.25
1692626641839, 81.25
1692626641939, 81.5
1692626642039, 81.25
1692626642139, 81
1692626642239, 81.25
1692626642339, 81.25
1692626642439, 81.25
1692626642539, 81.25
1692626642639, 81.25
1692626642739, 81.25
1692626642839, 81.25
1692626642939, 81.25
1692626643039, 81.25
1692626643139, 81.25
1692626643239, 81.25
1692626643339, 81.5
1692626643440, 81.25
1692626643539, 81
1692626643639, 81.25
1692626643739, 81.25
1692626643839, 81.25
1692626643939, 81.25
1692626644040, 81.25
1692626644139, 81
1692626644239, 81.25
1692626644339, 81.25
1692626644439, 81.25
1692626644539, 81.25
1692626644639, 81.25
1692626644739, 81.25
1692626644839, 81.25
1692626644939, 81.25
1692626645039, 81.25
1692626645139, 81.25
1692626645239, 81.25
1692626645339, 81.25
1692626645439, 81.25
1692626645539, 81
1692626645639, 81.25
1692626645739, 81.25
1692626645839, 81.25
1692626645939, 81.25
1692626646039, 81.25
1692626646139, 81.25
1692626646239, 81.25
1692626646339, 81.25
1692626646439, 81
1692626646539, 81.25
1692626646639, 81.25
1692626646739, 81.25
1692626646839, 81.25
1692626646939, 81.25
1692626647039, 81.25
1692626647139, 81.5
1692626647239, 81.25
1692626647339, 81.25
1692626647439, 81.25
1692626647539, 81.25
1692626647639, 81.25
1692626647739, 81.25
1692626647839, 81.25
1692626647939, 81.5
1692626648039, 81.25
1692626648139, 81
1692626648239, 81.25
1692626648339, 81.25
1692626648439, 81.25
1692626648539, 81.25
1692626648639, 81.25
1692626648739, 81.25
1692626648839, 81.5
1692626648939, 81.25
1692626649039, 81.25
1692626649139, 81.25
1692626649239, 81.25
1692626649339, 81.25
1692626649439, 81.25
1692626649539, 81.25
1692626649639, 81.25
1692626649740, 81.25
1692626649839, 81
1692626649939, 81.25
1692626650039, 81.25
1692626650139, 81
1692626650239, 81.25
1692626650339, 81.25
1692626650439, 81
1692626650539, 81.25
1692626650639, 81.25
1692626650739, 81.25
1692626650839, 81.25
1692626650939, 81.25
1692626651039, 81.25
1692626651139, 81.25
1692626651239, 81.25
1692626651339, 81.25
1692626651439, 81.25
1692626651539, 81.25
1692626651639, 81.25
1692626651739, 81.25
1692626651839, 81
1692626651939, 81.25
1692626652039, 81.25
1692626652139, 81
1692626652239, 81.25
1692626652339, 81.25
1692626652439, 81.25
1692626652539, 81.25
1692626652639, 81.25
1692626652739, 81
1692626652839, 81.5
1692626652939, 81
1692626653039, 81.25
1692626653139, 81.25
1692626653239, 81.25
1692626653339, 81.25
1692626653439, 81.25
1692626653539, 81.25
1692626653639, 81.25
1692626653739, 81.25
1692626653839, 81.25
1692626653939, 81.25
1692626654039, 81.25
1692626654139, 81
1692626654239, 81.25
1692626654339, 81.25
1692626654439, 81
1692626654539, 81.25
1692626654639, 81.25
1692626654739, 81
1692626654839, 81.25
1692626654939, 81.25
1692626655039, 81.5
1692626655139, 81.25
1692626655239, 81.25
1692626655339, 81.25
1692626655439, 81.25
1692626655539, 81.25
1692626655639, 81.25
1692626655739, 81.25
1692626655839, 81
1692626655939, 81.5
1692626656039, 81.25
1692626656139, 81.25
1692626656239, 81.5
1692626656339, 81.25
1692626656439, 81
1692626656539, 81.25
1692626656639, 81.25
1692626656739, 81.25
1692626656839, 81.25
1692626656939, 81.25
1692626657039, 81
1692626657139, 81.25
1692626657239, 81.25
1692626657339, 81.25
1692626657439, 81.25
1692626657539, 81.25
1692626657639, 81.25
1692626657739, 81.25
1692626657839, 81.25
1692626657939, 81.25
1692626658039, 81.25
1692626658139, 81
1692626658239, 81.25
1692626658339, 81.25
1692626658439, 81
1692626658539, 81.25
1692626658639, 81.25
1692626658739, 81
1692626658839, 81.25
1692626658939, 81.25
1692626659039, 81
1692626659139, 81.25
1692626659239, 81.25
1692626659339, 81.25
1692626659440, 81.25
1692626659539, 81.25
1692626659639, 81.5
1692626659739, 81.25
1692626659839, 81.25
1692626659939, 81.25
1692626660039, 81.25
1692626660139, 81.25
1692626660239, 81.25
1692626660339, 81.25
1692626660440, 81
1692626660539, 81.25
1692626660639, 81.25
1692626660739, 81
1692626660839, 81.25
1692626660939, 81.25
1692626661039, 81
1692626661139, 81.25
1692626661239, 81.25
1692626661339, 81.25
1692626661439, 81.25
1692626661539, 81.25
1692626661639, 81.25
1692626661739, 81.25
1692626661839, 81.25
1692626661939, 81.25
1692626662039, 81.25
1692626662139, 81.25
1692626662239, 81.25
1692626662339, 81.25
1692626662439, 81.25
1692626662539, 81.25
1692626662639, 81.25
1692626662739, 81.25
1692626662839, 81.25
1692626662939, 81.25
1692626663039, 81.25
1692626663139, 81.25
1692626663239, 81.25
1692626663339, 81
1692626663439, 81.25
1692626663539, 81.25
1692626663639, 81.25
1692626663739, 81.25
1692626663839, 81.25
1692626663940, 81.25
1692626664039, 81.25
1692626664139, 81.25
1692626664239, 81.25
1692626664339, 81.25
1692626664439, 81.25
1692626664539, 81.25
1692626664639, 81.25
1692626664739, 81.25
1692626664839, 81.25
1692626664939, 81.25
1692626665039, 81.25
1692626665139, 81.25
1692626665239, 81.25
1692626665339, 81.25
1692626665439, 81.25
1692626665539, 81.25
1692626665639, 81.25
1692626665739, 81.25
1692626665839, 81.25
1692626665939, 81.25
1692626666039, 81.25
1692626666139, 81.25
1692626666239, 81.25
1692626666339, 81.25
1692626666439, 81.25
1692626666539, 81.25
1692626666639, 81.25
1692626666739, 81
1692626666839, 81.25
1692626666939, 81.25
1692626667039, 81
1692626667139, 81.25
1692626667239, 81.25
1692626667339, 81
1692626667439, 81.25
1692626667539, 81.25
1692626667639, 81
1692626667739, 81.25
1692626667839, 81.25
1692626667939, 81.25
1692626668039, 81.25
1692626668139, 81.25
1692626668239, 81.25
1692626668339, 81.25
1692626668439, 81.25
1692626668539, 81.25
1692626668639, 81.25
1692626668739, 81
1692626668840, 81.25
1692626668940, 81.25
1692626669039, 81.25
1692626669139, 81.25
1692626669239, 81.25
1692626669339, 81
1692626669439, 81.25
1692626669539, 81.25
1692626669639, 81
1692626669739, 81.25
1692626669839, 81.25
1692626669939, 81.25
1692626670039, 81.25
1692626670139, 81.25
1692626670239, 81.25
1692626670339, 81.25
1692626670439, 81.25
1692626670539, 81.25
