time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal,is_heating
1687859272.684599549s,107,26.5,45.5,25.6875,57,25.8125,false
1687859272.693766462s,107,26.5,47.75,25.6875,57,25.8125,false
1687859272.7002714s,107,26.5,47.75,25.6875,57,25.8125,false
1687859272.708828319s,107,26.5,47.75,25.6875,57,25.8125,false
1687859272.716413247s,107,26.5,47.75,25.6875,57,25.8125,false
1687859272.724947167s,107,26.5,47.75,25.6875,57,25.875,false
1687859272.732478095s,107,26.5,47.75,25.75,57,25.875,false
1687859272.741061014s,107,26.5,47.75,25.75,57,25.875,false
1687859272.74988493s,107,26.5,47.75,25.75,57,25.875,false
1687859272.757428859s,107,26.5,47.75,25.75,57,25.875,false
1687859272.764994787s,107,26.5,48,25.75,59,25.875,false
1687859272.772482716s,107,26.5,48,25.75,59,25.875,false
1687859272.781105634s,107,26.5,48,25.75,59,25.875,false
1687859272.78891256s,107,26.5,48,25.75,59,25.875,false
1687859272.796984484s,107,26.5,48,25.75,59,25.875,false
1687859272.80469041s,107,26.5,48,25.75,59,25.8125,false
1687859272.812250339s,107,26.5,48,25.75,59,25.8125,false
1687859272.820936256s,107,26.5,48,25.75,59,25.8125,false
1687859272.828576184s,107,26.5,48,25.75,59,25.8125,false
1687859272.837113103s,107,26.5,45.5,25.75,59.25,25.8125,false
1687859272.844643032s,107,26.5,45.5,25.75,59.25,25.8125,false
1687859272.853184951s,107,26.5,45.5,25.75,59.25,25.8125,false
1687859272.860746879s,107,26.5,45.5,25.75,59.25,25.8125,false
1687859272.868974801s,107,26.5,45.5,25.75,59.25,25.8125,false
1687859272.876534729s,107,26.5,45.5,25.6875,59.25,25.875,false
1687859272.885118648s,107,26.5,45.5,25.6875,59.25,25.875,false
1687859272.892643577s,107,26.5,45.5,25.6875,59.25,25.875,false
1687859272.900255504s,107,26.5,45.5,25.6875,59.25,25.875,false
1687859272.909035421s,107,26.5,45.5,25.6875,57.75,25.875,false
1687859272.916626349s,107,26.5,47.25,25.6875,57.75,25.875,false
1687859273.076380835s,107,26.4375,46.25,25.6875,59.75,25.875,false
1687859273.084535757s,107,26.4375,46.25,25.6875,59.75,25.875,false
1687859273.092862678s,107,26.4375,46.25,25.6875,59.75,25.875,false
1687859273.100775603s,107,26.4375,46.25,25.75,59.75,25.875,false
1687859273.108375531s,107,26.4375,46.25,25.75,59.75,25.875,false
1687859273.117123448s,107,26.5,46.25,25.75,59.75,25.875,false
1687859273.124656377s,107,26.5,46.25,25.75,59.75,25.875,false
1687859273.133186296s,107,26.5,46.25,25.75,58.5,25.875,false
1687859273.140770224s,107,26.5,46.25,25.75,58.5,25.875,false
1687859273.149277143s,107,26.5,46.25,25.75,58.5,25.875,false
1687859273.156790072s,107,26.5,46.25,25.75,58.5,25.875,false
1687859273.164911995s,107,26.5,46.25,25.75,58.5,25.875,false
1687859273.172432924s,107,26.5,46.25,25.75,58.5,25.875,false
1687859273.181075842s,107,26.5,46.25,25.75,58.5,25.875,false
1687859273.18868977s,107,26.5,46.25,25.75,58.5,25.875,false
1687859273.196233698s,107,26.5,46.25,25.75,58.5,25.875,false
1687859273.204780617s,107,26.5,46.25,25.75,58.75,25.875,false
1687859273.21293654s,107,26.5,49.25,25.75,58.75,25.875,false
1687859273.220499468s,107,26.5,49.25,25.75,58.75,25.875,false
1687859273.229112387s,107,26.5,49.25,25.75,58.75,25.875,false
1687859273.236641315s,107,26.5,49.25,25.75,58.75,25.875,false
1687859273.245403232s,107,26.5,49.25,25.75,58.75,25.875,false
1687859273.25296116s,107,26.5,49.25,25.6875,58.75,25.875,false
1687859273.260448089s,107,26.5,49.25,25.6875,58.75,25.875,false
1687859273.269178007s,107,26.5,49.25,25.6875,58.75,25.875,false
1687859273.276665936s,107,26.5,49.25,25.6875,58.75,25.875,false
1687859273.284238864s,107,26.5,46.75,25.6875,58.5,25.875,false
1687859273.292757783s,107,26.5,46.75,25.6875,58.5,25.875,false
1687859273.300396711s,107,26.5,46.75,25.6875,58.5,25.875,false
1687859273.309250627s,107,26.5,46.75,25.6875,58.5,25.875,false
1687859273.316802555s,107,26.5,46.75,25.6875,58.5,25.875,false
1687859273.324534482s,107,26.5,46.75,25.75,58.5,25.875,false
1687859273.333072401s,107,26.5,46.75,25.75,58.5,25.875,false
1687859273.340657329s,107,26.5,46.75,25.75,58.5,25.875,false
1687859273.348273257s,107,26.5,46.75,25.75,58.5,25.875,false
1687859273.356779176s,107,26.5,44.75,25.75,58.75,25.875,false
1687859273.364881099s,107,26.5,44.75,25.75,58.75,25.875,false
1687859273.372962023s,107,26.5,44.75,25.75,58.75,25.875,false
1687859273.381102945s,107,26.5,44.75,25.75,58.75,25.875,false
1687859273.388738873s,107,26.5,44.75,25.75,58.75,25.875,false
1687859273.396314801s,107,26.5,44.75,25.6875,58.75,25.875,false
1687859273.40487572s,107,26.5,44.75,25.6875,58.75,25.875,false
1687859273.412415649s,107,26.5,44.75,25.6875,58.75,25.875,false
1687859273.421043567s,107,26.5,44.75,25.6875,58.75,25.875,false
1687859273.428826493s,107,26.5,44.75,25.6875,57.25,25.875,false
1687859273.436626419s,107,26.5,48,25.6875,57.25,25.875,false
1687859273.597039898s,107,26.5,45.25,25.75,59.75,25.875,false
1687859273.606210811s,107,26.5,45.25,25.75,59.75,25.875,false
1687859273.613207745s,107,26.5,45.25,25.75,59.75,25.875,false
1687859273.620972671s,107,26.5,45.25,25.6875,59.75,25.875,false
1687859273.628370601s,107,26.5,45.25,25.6875,59.75,25.875,false
1687859273.636713522s,107,26.5,45.25,25.6875,59.75,25.875,false
1687859273.644655447s,107,26.5,45.25,25.6875,59.75,25.875,false
1687859273.653178366s,107,26.5,46.75,25.6875,58,25.875,false
1687859273.660789294s,107,26.5,46.75,25.6875,58,25.875,false
1687859273.812729853s,107,26.5,46.25,25.6875,59.75,25.875,false
1687859273.821654769s,107,26.5,46.25,25.6875,59.75,25.875,false
1687859273.8289347s,107,26.5,46.25,25.6875,59.75,25.875,false
1687859273.836472628s,107,26.5,46.25,25.6875,59.75,25.875,false
1687859273.845073547s,107,26.5,46.25,25.6875,59.75,25.875,false
1687859273.852861473s,107,26.5,46.25,25.6875,59.75,25.875,false
1687859273.860394401s,107,26.5,46.25,25.6875,59.75,25.875,false
1687859273.86898932s,107,26.5,46.25,25.6875,59.75,25.875,false
1687859273.877043243s,107,26.5,45.5,25.6875,58,25.875,false
1687859273.884619172s,107,26.5,45.5,25.6875,58,25.875,false
1687859273.892659095s,107,26.5,45.5,25.6875,58,25.875,false
1687859273.900272023s,107,26.5,45.5,25.6875,58,25.875,false
1687859273.908880942s,107,26.5,45.5,25.6875,58,25.875,false
1687859273.91643587s,107,26.5,45.5,25.6875,58,25.875,false
1687859273.924924789s,107,26.5,45.5,25.6875,58,25.875,false
1687859273.932471718s,107,26.5,45.5,25.6875,58,25.875,false
1687859273.941066636s,107,26.5,45.5,25.6875,58,25.875,false
1687859273.948880562s,107,26.5,49,25.6875,58,25.875,false
1687859273.956686488s,107,26.5,49,25.6875,58,25.875,false
1687859273.964251417s,107,26.5,49,25.6875,58,25.875,false
1687859273.972803336s,107,26.5,49,25.6875,58,25.875,false
1687859273.980432263s,107,26.5,49,25.6875,58,25.875,false
1687859273.989068181s,107,26.5,49,25.75,58,25.875,false
1687859273.99661011s,107,26.5,49,25.75,58,25.875,false
1687859274.005178029s,107,26.5,49,25.75,58,25.875,false
1687859274.012708957s,107,26.5,49,25.75,58,25.875,false
1687859274.020298885s,107,26.5,49,25.75,58,25.875,false
1687859274.028973803s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.036553731s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.04513065s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.052591579s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.060741502s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.068371429s,107,26.5,47.75,25.6875,58.75,25.875,false
1687859274.076901349s,107,26.5,47.75,25.6875,58.75,25.875,false
1687859274.084787274s,107,26.5,47.75,25.6875,58.75,25.875,false
1687859274.093443192s,107,26.5,47.75,25.6875,58.75,25.875,false
1687859274.10096212s,107,26.5,45.25,25.6875,59.25,25.875,false
1687859274.108509049s,107,26.5,45.25,25.6875,59.25,25.875,false
1687859274.117131967s,107,26.5,45.25,25.6875,59.25,25.875,false
1687859274.124686895s,107,26.5,45.25,25.6875,59.25,25.875,false
1687859274.132777819s,107,26.5,45.25,25.6875,59.25,25.875,false
1687859274.140420746s,107,26.5,45.25,25.6875,59.25,25.875,false
1687859274.149093664s,107,26.5,45.25,25.6875,59.25,25.875,false
1687859274.156976589s,107,26.5,45.25,25.6875,59.25,25.875,false
1687859274.16531651s,107,26.5,45.25,25.6875,59.25,25.875,false
1687859274.173136436s,107,26.5,47.5,25.6875,58.5,25.875,false
1687859274.180801363s,107,26.5,47.5,25.6875,58.5,25.875,false
1687859274.332167928s,107,26.5,45.75,25.6875,59.75,25.875,false
1687859274.341346841s,107,26.5,45.75,25.6875,59.75,25.875,false
1687859274.348934769s,107,26.5,45.75,25.6875,59.75,25.875,false
1687859274.356828695s,107,26.5,45.75,25.6875,59.75,25.875,false
1687859274.364421623s,107,26.5,45.75,25.75,59.75,25.875,false
1687859274.372999541s,107,26.5,45.75,25.75,59.75,25.875,false
1687859274.380789467s,107,26.5,45.75,25.75,59.75,25.875,false
1687859274.388539394s,107,26.5,45.75,25.75,59.75,25.875,false
1687859274.397054313s,107,26.5,46.25,25.75,58.25,25.875,false
1687859274.557060796s,107,26.5,47,25.6875,59.75,25.8125,false
1687859274.564224728s,107,26.5,47,25.6875,59.75,25.8125,false
1687859274.572884646s,107,26.5,47,25.6875,59.75,25.8125,false
1687859274.580600573s,107,26.5,47,25.6875,59.75,25.8125,false
1687859274.5882455s,107,26.5,47,25.75,59.75,25.875,false
1687859274.596947418s,107,26.5,47,25.75,59.75,25.875,false
1687859274.605058341s,107,26.5,47,25.75,59.75,25.875,false
1687859274.612633269s,107,26.5,47,25.75,59.75,25.875,false
1687859274.621206188s,107,26.5,45.5,25.75,59.25,25.875,false
1687859274.628849115s,106.75,26.5,45.5,25.75,59.25,25.875,false
1687859274.636355044s,106.75,26.5,45.5,25.75,59.25,25.875,false
1687859274.645041962s,106.75,26.5,45.5,25.75,59.25,25.875,false
1687859274.652506891s,106.75,26.5,45.5,25.75,59.25,25.875,false
1687859274.66110381s,106.75,26.5,45.5,25.6875,59.25,25.875,false
1687859274.668753737s,106.75,26.5,45.5,25.6875,59.25,25.875,false
1687859274.676313665s,106.75,26.5,45.5,25.6875,59.25,25.875,false
1687859274.684948584s,106.75,26.5,45.5,25.6875,59.25,25.875,false
1687859274.692452512s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.701058431s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.708681359s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.716237287s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.724784206s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.732340134s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.741111051s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.748747979s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.756289907s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.764822826s,106.75,26.5,47.75,25.6875,57.5,25.875,false
1687859274.772571753s,106.75,26.5,47.75,25.6875,58.75,25.875,false
1687859274.780866674s,107,26.5,47.75,25.6875,58.75,25.875,false
1687859274.789091596s,107,26.5,47.75,25.6875,58.75,25.875,false
1687859274.796939522s,107,26.5,47.75,25.6875,58.75,25.875,false
1687859274.80449645s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.81297737s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.821149292s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.82878322s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.836328148s,107,26.5,47.75,25.75,58.75,25.875,false
1687859274.844877067s,107,26.5,45.25,25.75,59,25.875,false
1687859274.85298099s,106.75,26.5,45.25,25.75,59,25.875,false
1687859274.86143791s,106.75,26.5,45.25,25.75,59,25.875,false
1687859274.869060838s,106.75,26.5,45.25,25.75,59,25.875,false
1687859274.876568767s,106.75,26.5,45.25,25.75,59,25.875,false
1687859274.885152685s,106.75,26.5,45.25,25.6875,59,25.8125,false
1687859274.892634615s,106.75,26.5,45.25,25.6875,59,25.8125,false
1687859274.901410531s,106.75,26.5,45.25,25.6875,59,25.8125,false
1687859274.908474464s,106.75,26.5,45.25,25.6875,59,25.8125,false
1687859274.917226381s,106.75,26.5,47.5,25.6875,59.25,25.8125,false
1687859275.077111865s,106.75,26.5,46.25,25.75,60,25.875,false
1687859275.085191789s,106.75,26.5,46.25,25.75,60,25.875,false
1687859275.093002715s,106.75,26.5,46.25,25.75,60,25.875,false
1687859275.101011639s,106.75,26.5,46.25,25.75,60,25.875,false
1687859275.109638557s,106.75,26.5,46.25,25.75,60,25.8125,false
1687859275.116399493s,106.75,26.5,46.25,25.75,60,25.8125,false
1687859275.125371408s,106.75,26.5,46.25,25.75,60,25.8125,false
1687859275.132689339s,106.75,26.5,46.25,25.75,60,25.8125,false
1687859275.140601264s,106.75,26.5,46.25,25.75,57.75,25.8125,false
1687859275.149616178s,106.75,26.5,46.25,25.75,57.75,25.8125,false
1687859275.156261115s,106.75,26.5,46.25,25.75,57.75,25.8125,false
1687859275.16524503s,106.75,26.5,46.25,25.75,57.75,25.8125,false
1687859275.172734959s,106.75,26.5,46.25,25.75,57.75,25.8125,false
1687859275.181315878s,106.75,26.5,46.25,25.6875,57.75,25.875,false
1687859275.1894858s,106.75,26.5,46.25,25.6875,57.75,25.875,false
1687859275.196260736s,106.75,26.5,46.25,25.6875,57.75,25.875,false
1687859275.204356659s,106.75,26.5,46.25,25.6875,57.75,25.875,false
1687859275.212870578s,106.75,26.5,49.25,25.6875,58.75,25.875,false
1687859275.220156509s,106.75,26.5,49.25,25.6875,58.75,25.875,false
1687859275.228717428s,106.75,26.5,49.25,25.6875,58.75,25.875,false
1687859275.236276356s,106.75,26.5,49.25,25.6875,58.75,25.875,false
1687859275.244839275s,106.75,26.5,49.25,25.6875,58.75,25.875,false
1687859275.252381204s,106.75,26.5,49.25,25.6875,58.75,25.8125,false
1687859275.260994122s,106.75,26.5,49.25,25.6875,58.75,25.8125,false
1687859275.26865005s,106.75,26.5,49.25,25.6875,58.75,25.8125,false
1687859275.276467975s,106.75,26.5,49.25,25.6875,58.75,25.8125,false
1687859275.285029894s,106.75,26.5,47,25.6875,58.75,25.8125,false
1687859275.292548823s,106.75,26.5,47,25.6875,59.25,25.8125,false
1687859275.301181741s,106.75,26.5,47,25.6875,59.25,25.8125,false
1687859275.30868967s,106.75,26.5,47,25.6875,59.25,25.8125,false
1687859275.317211589s,106.75,26.5,47,25.6875,59.25,25.8125,false
1687859275.324993515s,106.75,26.5,47,25.75,59.25,25.8125,false
1687859275.332556444s,106.75,26.5,47,25.75,59.25,25.875,false
1687859275.341199362s,106.75,26.5,47,25.75,59.25,25.875,false
1687859275.348820289s,106.75,26.5,47,25.75,59.25,25.875,false
1687859275.356721215s,106.75,26.5,44.5,25.75,59.25,25.875,false
1687859275.364848137s,106.75,26.5,44.5,25.75,58,25.875,false
1687859275.372386066s,106.75,26.5,44.5,25.75,58,25.875,false
1687859275.381058984s,106.75,26.5,44.5,25.75,58,25.875,false
1687859275.388701911s,106.75,26.5,44.5,25.75,58,25.875,false
1687859275.39623584s,106.75,26.5,44.5,25.75,58,25.875,false
1687859275.404281764s,106.75,26.5,44.5,25.6875,58,25.875,false
1687859275.412449686s,106.75,26.5,44.5,25.6875,58,25.875,false
1687859275.420591609s,106.75,26.5,44.5,25.6875,58,25.875,false
1687859275.428238536s,106.75,26.5,44.5,25.6875,58,25.875,false
1687859275.437088453s,106.75,26.5,48.5,25.6875,59,25.875,false
1687859275.596235944s,106.75,26.5,45.25,25.75,60,25.8125,false
1687859275.605386857s,106.75,26.5,45.25,25.75,60,25.8125,false
1687859275.612902786s,106.75,26.5,45.25,25.75,60,25.8125,false
1687859275.620585713s,106.75,26.5,45.25,25.6875,60,25.8125,false
1687859275.629447629s,106.75,26.5,45.25,25.6875,60,25.8125,false
1687859275.637093556s,106.75,26.5,45.25,25.6875,60,25.8125,false
1687859275.644956482s,106.75,26.5,45.25,25.6875,60,25.8125,false
1687859275.652832407s,106.75,26.5,45.25,25.6875,60,25.8125,false
1687859275.660290336s,106.75,26.5,46.75,25.6875,59,25.8125,false
1687859275.820725815s,106.75,26.5,46.75,25.75,60,25.875,false
1687859275.828970737s,106.75,26.5,46.75,25.75,60,25.875,false
1687859275.836746663s,106.75,26.5,46.75,25.75,60,25.875,false
1687859275.844322592s,106.75,26.5,46.75,25.75,60,25.875,false
1687859275.852708512s,106.75,26.5,46.75,25.75,60,25.875,false
1687859275.860404439s,106.75,26.5,46.75,25.75,60,25.875,false
1687859275.868985358s,106.75,26.5,46.75,25.75,60,25.875,false
1687859275.876619285s,106.75,26.5,45.5,25.75,60,25.875,false
1687859275.885199204s,106.75,26.5,45.5,25.75,59,25.875,false
1687859275.892722133s,106.75,26.5,45.5,25.75,59,25.875,false
1687859275.900327061s,106.75,26.5,45.5,25.75,59,25.875,false
1687859275.909131977s,106.75,26.5,45.5,25.75,59,25.875,false
1687859275.916709905s,106.75,26.5,45.5,25.75,59,25.875,false
1687859275.924855828s,106.75,26.5,45.5,25.75,59,25.875,false
1687859275.932808753s,106.75,26.4375,45.5,25.75,59,25.875,false
1687859275.94153667s,106.75,26.4375,45.5,25.75,59,25.875,false
1687859275.949259597s,106.75,26.4375,45.5,25.75,59,25.875,false
1687859275.956604527s,106.75,26.4375,49,25.75,58.75,25.875,false
1687859275.965120446s,106.75,26.4375,49,25.75,58.75,25.875,false
1687859275.973774364s,106.75,26.4375,49,25.75,58.75,25.875,false
1687859275.981737289s,106.75,26.4375,49,25.75,58.75,25.875,false
1687859275.989318217s,106.75,26.4375,49,25.75,58.75,25.875,false
1687859275.99742114s,106.75,26.4375,49,25.75,58.75,25.875,false
1687859276.004991068s,106.75,26.5,49,25.75,58.75,25.875,false
1687859276.012548997s,106.75,26.5,49,25.75,58.75,25.875,false
1687859276.021191915s,106.75,26.5,49,25.75,58.75,25.875,false
1687859276.028817842s,106.75,26.5,48,25.75,58.75,25.875,false
1687859276.036924765s,106.75,26.5,48,25.75,59.5,25.875,false
1687859276.045107688s,106.75,26.5,48,25.75,59.5,25.875,false
1687859276.052798615s,106.75,26.5,48,25.75,59.5,25.875,false
1687859276.060554541s,106.75,26.5,48,25.75,59.5,25.875,false
1687859276.069077461s,106.75,26.5,48,25.6875,59.5,25.875,false
1687859276.076901386s,106.75,26.5,48,25.6875,59.5,25.875,false
1687859276.085100309s,106.75,26.5,48,25.6875,59.5,25.875,false
1687859276.092578238s,106.75,26.5,48,25.6875,59.5,25.875,false
1687859276.10081016s,106.75,26.5,45.5,25.6875,59.5,25.875,false
1687859276.108444087s,106.75,26.5,45.5,25.6875,59.75,25.875,false
1687859276.116969007s,106.75,26.5,45.5,25.6875,59.75,25.875,false
1687859276.124532935s,106.75,26.5,45.5,25.6875,59.75,25.875,false
1687859276.133083854s,106.75,26.5,45.5,25.6875,59.75,25.875,false
1687859276.141060778s,106.75,26.5,45.5,25.75,59.75,25.875,false
1687859276.148729705s,106.75,26.5,45.5,25.75,59.75,25.875,false
1687859276.156274634s,106.75,26.5,45.5,25.75,59.75,25.875,false
1687859276.165864543s,106.75,26.5,45.5,25.75,59.75,25.875,false
1687859276.172938476s,106.75,26.5,47.75,25.75,59.75,25.875,false
1687859276.180485404s,106.75,26.5,47.75,25.75,58.75,25.875,false
1687859276.332373964s,106.75,26.4375,46.25,25.6875,60,25.875,false
1687859276.340608886s,106.75,26.4375,46.25,25.6875,60,25.875,false
1687859276.348361813s,106.75,26.4375,46.25,25.6875,60,25.875,false
1687859276.356907732s,106.75,26.4375,46.25,25.6875,60,25.875,false
1687859276.364387661s,106.75,26.4375,46.25,25.6875,60,25.875,false
1687859276.373055579s,106.75,26.5,46.25,25.6875,60,25.875,false
1687859276.380824505s,106.75,26.5,46.25,25.6875,60,25.875,false
1687859276.388555432s,106.75,26.5,46.25,25.6875,60,25.875,false
1687859276.397104351s,106.75,26.5,46.25,25.6875,60,25.875,false
1687859276.404670279s,106.75,26.5,46.25,25.6875,59,25.875,false
1687859276.556245842s,106.5,26.5,47,25.75,59.75,25.875,false
1687859276.564403764s,106.5,26.5,47,25.75,59.75,25.875,false
1687859276.572742685s,106.5,26.5,47,25.75,59.75,25.875,false
1687859276.580293614s,106.5,26.5,47,25.75,59.75,25.875,false
1687859276.589411527s,106.5,26.5,47,25.75,59.75,25.875,false
1687859276.597233453s,106.5,26.5,47,25.75,59.75,25.875,false
1687859276.604779382s,106.5,26.5,47,25.75,59.75,25.875,false
1687859276.61232031s,106.5,26.5,47,25.75,59.75,25.875,false
1687859276.620866229s,106.5,26.5,45.25,25.75,59.75,25.875,false
1687859276.629117151s,106.5,26.5,45.25,25.75,58,25.875,false
1687859276.636345082s,106.5,26.5,45.25,25.75,58,25.875,false
1687859276.644892001s,106.5,26.5,45.25,25.75,58,25.875,false
1687859276.653581919s,106.5,26.5,45.25,25.75,58,25.875,false
1687859276.661077848s,106.5,26.5,45.25,25.75,58,25.875,false
1687859276.668286779s,106.5,26.5,45.25,25.75,58,25.875,false
1687859276.676942697s,106.5,26.5,45.25,25.75,58,25.875,false
1687859276.684603625s,106.5,26.5,45.25,25.75,58,25.875,false
1687859276.693138544s,106.5,26.5,48,25.75,58,25.875,false
