time,target_temp_c,boiler_temp_c,grouphead_temp_c,thermofilter_temp_c,power,pull,steam,heat_level
1691511589079,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511589170,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511589262,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511589353,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511589446,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511589537,90.0,53.5,46.5,,1,0,0,0.699999988079071
1691511589629,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511589721,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511589812,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511589904,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511589997,90.0,53.5,46.5,,1,0,0,0.699999988079071
1691511590089,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511590180,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511590271,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511590363,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511590456,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511590548,90.0,53.5,46.5,,1,0,0,0.699999988079071
1691511590640,90.0,53.75,46.5,,1,0,0,0.699999988079071
1691511590732,90.0,53.75,46.5,,1,0,0,0.699999988079071
