time,boiler_temp_c,grouphead_temp_c,heat_level
1692716016261,103.25,80.5,0.0
1692716016353,103.25,80.5,0.0
1692716016444,103.25,80.5,0.0
1692716016536,103.25,80.5,0.0
1692716016627,103.25,80.5,0.0
1692716016719,103.25,80.5,0.0
1692716016811,103.25,80.5,0.0
1692716016902,103.25,80.5,0.0
1692716016994,103.25,80.5,0.0
1692716017086,103.25,80.5,0.0
1692716017177,103.25,80.5,0.0
1692716017268,103.25,80.5,0.0
1692716017360,103.25,80.5,0.0
1692716017452,103.25,80.5,0.0
1692716017543,103.25,80.5,0.0
1692716017635,103.25,80.5,0.0
1692716017726,103.25,80.5,0.0
1692716017818,103.25,80.5,0.0
1692716017909,103.25,80.5,0.0
1692716018001,103.25,80.5,0.0
1692716018092,103.25,80.5,0.0
1692716018184,103.25,80.5,0.0
1692716018276,103.25,80.5,0.0
1692716018367,103.25,80.5,0.0
1692716018459,103.25,80.5,0.0
1692716018551,103.25,80.5,0.0
1692716018642,103.25,80.5,0.0
1692716018733,103.25,80.5,0.0
1692716018824,103.25,80.5,0.0
1692716018916,103.25,80.5,0.0
1692716019007,103.25,80.5,0.0
1692716019099,103.25,80.5,0.0
1692716019191,103.25,80.5,0.0
1692716019282,103.25,80.5,0.0
1692716019373,103.25,80.5,0.0
1692716019465,103.25,80.5,0.0
1692716019557,103.25,80.5,0.0
1692716019649,103.25,80.5,0.0
1692716019739,103.25,80.5,0.0
1692716019830,103.25,80.5,0.0
1692716019922,103.25,80.5,0.0
1692716020013,103.25,80.5,0.0
1692716020104,103.25,80.5,0.0
1692716020195,103.25,80.5,0.0
1692716020287,103.25,80.5,0.0
1692716020378,103.25,80.5,0.0
1692716020470,103.25,80.5,0.0
1692716020562,103.25,80.5,0.0
1692716020653,103.0,80.5,0.0
1692716020745,103.0,80.5,0.0
1692716020835,103.0,80.5,0.0
1692716020927,103.0,80.5,0.0
1692716021018,103.0,80.5,0.0
1692716021109,103.25,80.5,0.0
1692716021200,103.0,80.5,0.0
1692716021292,103.0,80.5,0.0
1692716021383,103.0,80.5,0.0
1692716021474,103.0,80.5,0.0
1692716021565,103.25,80.5,0.0
1692716021657,103.0,80.5,0.0
1692716021749,103.0,80.5,0.0
1692716021839,103.25,80.5,0.0
1692716021930,103.0,80.5,0.0
1692716022022,103.25,80.5,0.0
1692716022113,103.25,80.5,0.0
1692716022205,103.0,80.5,0.0
1692716022296,103.25,80.5,0.0
1692716022387,103.0,80.5,0.0
1692716022479,103.25,80.5,0.0
1692716022571,103.25,80.5,0.0
1692716022663,103.0,80.5,0.0
1692716022755,103.0,80.5,0.0
1692716022845,103.0,80.5,0.0
1692716022937,103.0,80.5,0.0
1692716023028,103.0,80.5,0.0
1692716023119,103.25,80.5,0.0
1692716023210,103.0,80.5,0.0
1692716023302,103.25,80.5,0.0
1692716023394,103.25,80.5,0.0
1692716023485,103.0,80.5,0.0
1692716023577,103.25,80.5,0.0
1692716023669,103.0,80.5,0.0
1692716023760,103.0,80.5,0.0
1692716023852,103.0,80.5,0.0
1692716023943,103.0,80.5,0.0
1692716024035,103.0,80.5,0.0
1692716024127,103.0,80.5,0.0
1692716024218,103.0,80.5,0.0
1692716024310,103.0,80.5,0.0
1692716024401,103.0,80.5,0.0
1692716024493,103.0,80.5,0.0
1692716024585,103.0,80.5,0.0
1692716024676,103.0,80.5,0.0
1692716024767,103.0,80.5,0.0
1692716024859,103.0,80.5,0.0
1692716024951,103.0,80.5,0.0
1692716025043,103.0,80.5,0.0
1692716025135,103.0,80.5,0.0
1692716025226,103.0,80.5,0.0
1692716025318,103.0,80.5,0.0
1692716025409,103.0,80.5,0.0
1692716025501,103.0,80.5,0.0
1692716025593,103.0,80.5,0.0
1692716025683,103.0,80.5,0.0
1692716025775,103.0,80.5,0.0
1692716025866,103.0,80.5,0.0
1692716025958,103.0,80.5,0.0
1692716026049,103.0,80.5,0.0
1692716026141,103.0,80.5,0.0
1692716026232,103.0,80.5,0.0
1692716026323,103.0,80.5,0.0
1692716026415,103.0,80.5,0.0
1692716026507,103.0,80.5,0.0
1692716026597,103.0,80.5,0.0
1692716026689,103.0,80.5,0.0
1692716026780,103.0,80.5,0.0
1692716026872,103.0,80.5,0.0
1692716026963,103.0,80.5,0.0
1692716027055,103.0,80.5,0.0
1692716027145,103.0,80.5,0.0
1692716027237,103.0,80.5,0.0
1692716027328,103.0,80.5,0.0
1692716027420,103.0,80.5,0.0
1692716027511,103.0,80.5,0.0
1692716027603,103.0,80.5,0.0
1692716027694,103.0,80.5,0.0
1692716027786,103.0,80.5,0.0
1692716027877,103.0,80.5,0.0
1692716027980,103.0,80.5,0.0
1692716028071,103.0,80.5,0.0
1692716028162,103.0,80.5,0.0
1692716028254,103.0,80.5,0.0
1692716028345,103.0,80.5,0.0
1692716028436,103.0,80.5,0.0
1692716028527,102.75,80.5,0.0
1692716028618,103.0,80.5,0.0
1692716028709,103.0,80.5,0.0
1692716028801,103.0,80.5,0.0
1692716028892,103.0,80.5,0.0
1692716028984,103.0,80.5,0.0
1692716029076,103.0,80.5,0.0
1692716029168,103.0,80.5,0.0
1692716029258,103.0,80.5,0.0
1692716029350,102.75,80.5,0.0
1692716029442,102.75,80.5,0.0
1692716029535,102.75,80.5,0.0
1692716029625,103.0,80.5,0.0
1692716029717,103.0,80.5,0.0
1692716029809,103.0,80.5,0.0
1692716029900,103.0,80.5,0.0
1692716029992,103.0,80.5,0.0
1692716030084,102.75,80.5,0.0
1692716030176,103.0,80.5,0.0
1692716030267,103.0,80.5,0.0
1692716030359,103.0,80.5,0.0
1692716030450,103.0,80.5,0.0
1692716030541,103.0,80.5,0.0
1692716030633,103.0,80.5,0.0
1692716030725,103.0,80.5,0.0
1692716030816,103.0,80.5,0.0
1692716030908,103.0,80.5,0.0
1692716031000,102.75,80.5,0.0
1692716031092,103.0,80.5,0.0
1692716031183,103.0,80.5,0.0
1692716031274,103.0,80.5,0.0
1692716031366,103.0,80.5,0.0
1692716031458,103.0,80.5,0.0
1692716031549,102.75,80.5,0.0
1692716031640,102.75,80.5,0.0
1692716031732,103.0,80.5,0.0
1692716031823,103.0,80.5,0.0
1692716031915,103.0,80.5,0.0
1692716032006,103.0,80.5,0.0
1692716032097,102.75,80.5,0.0
1692716032189,103.0,80.5,0.0
1692716032281,102.75,80.75,0.0
1692716032372,102.75,80.5,0.0
1692716032464,103.0,80.5,0.0
1692716032555,102.75,80.5,0.0
1692716032647,103.0,80.5,0.0
1692716032738,102.75,80.5,0.0
1692716032831,102.75,80.5,0.0
1692716032922,103.0,80.5,0.0
1692716033014,102.75,80.5,0.0
1692716033106,102.75,80.5,0.0
1692716033198,102.75,80.5,0.0
1692716033290,102.75,80.5,0.0
1692716033381,102.75,80.5,0.0
1692716033473,103.0,80.5,0.0
1692716033565,102.75,80.5,0.0
1692716033656,102.75,80.5,0.0
1692716033747,102.75,80.5,0.0
1692716033839,102.75,80.5,0.0
1692716033930,102.75,80.5,0.0
1692716034022,102.75,80.5,0.0
1692716034114,102.75,80.5,0.0
1692716034205,102.75,80.5,0.0
1692716034297,102.75,80.5,0.0
1692716034388,102.75,80.5,0.0
1692716034480,102.75,80.5,0.0
1692716034571,102.75,80.5,0.0
1692716034663,102.75,80.5,0.0
1692716034755,102.75,80.5,0.0
1692716034846,102.75,80.5,0.0
1692716034938,102.75,80.75,0.0
1692716035029,102.75,80.5,0.0
1692716035120,102.75,80.5,0.0
1692716035212,102.75,80.5,0.0
1692716035303,102.75,80.5,0.0
1692716035394,102.75,80.5,0.0
1692716035486,102.75,80.75,0.0
1692716035577,102.75,80.5,0.0
1692716035668,102.75,80.5,0.0
1692716035760,102.75,80.5,0.0
1692716035851,102.75,80.5,0.0
1692716035943,102.75,80.5,0.0
1692716036035,102.75,80.5,0.0
1692716036125,102.75,80.5,0.0
1692716036217,102.75,80.5,0.0
1692716036309,102.75,80.5,0.0
1692716036400,102.75,80.5,0.0
1692716036492,102.75,80.5,0.0
1692716036582,102.75,80.75,0.0
1692716036674,102.75,80.5,0.0
1692716036766,102.75,80.5,0.0
1692716036858,102.75,80.5,0.0
1692716036949,102.75,80.5,0.0
1692716037041,102.75,80.75,0.0
1692716037132,102.75,80.5,0.0
1692716037223,102.75,80.5,0.0
1692716037314,102.75,80.5,0.0
1692716037405,102.75,80.5,0.0
1692716037497,102.75,80.5,0.0
1692716037589,102.75,80.5,0.0
1692716037680,102.75,80.75,0.0
1692716037772,102.75,80.5,0.0
1692716037864,102.75,80.5,0.0
1692716037955,102.75,80.75,0.0
1692716038046,102.75,80.5,0.0
1692716038138,102.75,80.5,0.0
1692716038229,102.75,80.75,0.0
1692716038321,102.75,80.5,0.0
1692716038412,102.75,80.75,0.0
1692716038504,102.75,80.5,0.0
1692716038595,102.75,80.5,0.0
1692716038687,102.75,80.5,0.0
1692716038778,102.75,80.5,0.0
1692716038870,102.75,80.5,0.0
1692716038961,102.75,80.75,0.0
1692716039052,102.5,80.5,0.0
1692716039145,102.75,80.5,0.0
1692716039236,102.75,80.5,0.0
1692716039328,102.75,80.5,0.0
1692716039419,102.5,80.5,0.0
1692716039511,102.75,80.5,0.0
1692716039603,102.75,80.5,0.0
1692716039693,102.75,80.5,0.0
1692716039784,102.75,80.5,0.0
1692716039876,102.75,80.5,0.0
1692716039967,102.75,80.5,0.0
1692716040059,102.75,80.5,0.0
1692716040151,102.75,80.5,0.0
1692716040242,102.75,80.5,0.0
1692716040333,102.75,80.5,0.0
1692716040425,102.5,80.5,0.0
1692716040516,102.5,80.5,0.0
1692716040608,102.75,80.5,0.0
1692716040699,102.75,80.5,0.0
1692716040791,102.75,80.5,0.0
1692716040882,102.75,80.5,0.0
1692716040974,102.75,80.5,0.0
1692716041065,102.75,80.5,0.0
1692716041156,102.75,80.75,0.0
1692716041247,102.75,80.5,0.0
1692716041339,102.75,80.75,0.0
1692716041431,102.75,80.5,0.0
1692716041522,102.75,80.5,0.0
1692716041613,102.5,80.75,0.0
1692716041705,102.75,80.5,0.0
1692716041796,102.75,80.5,0.0
1692716041888,102.75,80.5,0.0
1692716041979,102.5,80.5,0.0
1692716042070,102.75,80.5,0.0
1692716042161,102.5,80.5,0.0
1692716042253,102.5,80.5,0.0
1692716042344,102.75,80.5,0.0
1692716042435,102.75,80.5,0.0
1692716042527,102.75,80.5,0.0
1692716042618,102.5,80.5,0.0
1692716042710,102.5,80.5,0.0
1692716042800,102.5,80.5,0.0
1692716042892,102.5,80.5,0.0
1692716042982,102.5,80.5,0.0
1692716043074,102.75,80.5,0.0
1692716043165,102.5,80.75,0.0
1692716043257,102.5,80.5,0.0
1692716043348,102.5,80.5,0.0
1692716043440,102.5,80.5,0.0
1692716043533,102.5,80.5,0.0
1692716043625,102.5,80.5,0.0
1692716043717,102.5,80.75,0.0
1692716043808,102.5,80.5,0.0
1692716043900,102.5,80.5,0.0
1692716043991,102.5,80.5,0.0
1692716044083,102.5,80.5,0.0
1692716044174,102.5,80.75,0.0
1692716044266,102.5,80.75,0.0
1692716044358,102.5,80.5,0.0
1692716044450,102.5,80.5,0.0
1692716044541,102.5,80.5,0.0
1692716044632,102.5,80.5,0.0
1692716044724,102.5,80.5,0.0
1692716044815,102.5,80.5,0.0
1692716044907,102.5,80.5,0.0
1692716044998,102.5,80.5,0.0
1692716045089,102.5,80.5,0.0
1692716045181,102.5,80.5,0.0
1692716045272,102.5,80.5,0.0
1692716045364,102.5,80.75,0.0
1692716045455,102.5,80.5,0.0
1692716045547,102.5,80.5,0.0
1692716045638,102.5,80.5,0.0
1692716045729,102.5,80.75,0.0
1692716045820,102.5,80.5,0.0
1692716045912,102.5,80.5,0.0
1692716046003,102.5,80.5,0.0
1692716046094,102.5,80.5,0.0
1692716046186,102.5,80.5,0.0
1692716046276,102.5,80.5,0.0
1692716046368,102.5,80.5,0.0
1692716046459,102.5,80.5,0.0
1692716046551,102.5,80.5,0.0
1692716046642,102.5,80.75,0.0
1692716046734,102.5,80.5,0.0
1692716046825,102.5,80.5,0.0
1692716046917,102.5,80.75,0.0
1692716047008,102.5,80.5,0.0
1692716047100,102.5,80.5,0.0
1692716047192,102.5,80.75,0.0
1692716047284,102.5,80.5,0.0
1692716047375,102.5,80.5,0.0
1692716047467,102.5,80.75,0.0
1692716047558,102.5,80.5,0.0
1692716047650,102.5,80.5,0.0
1692716047741,102.5,80.75,0.0
1692716047832,102.5,80.5,0.0
1692716047923,102.5,80.5,0.0
1692716048014,102.5,80.5,0.0
1692716048106,102.5,80.5,0.0
1692716048198,102.5,80.75,0.0
1692716048290,102.5,80.5,0.0
1692716048382,102.5,80.5,0.0
1692716048474,102.5,80.5,0.0
1692716048565,102.5,80.5,0.0
1692716048656,102.5,80.5,0.0
1692716048747,102.5,80.5,0.0
1692716048838,102.5,80.5,0.0
1692716048930,102.5,80.5,0.0
1692716049021,102.5,80.5,0.0
1692716049113,102.5,80.5,0.0
1692716049205,102.5,80.5,0.0
1692716049297,102.5,80.5,0.0
1692716049388,102.5,80.5,0.0
1692716049480,102.5,80.5,0.0
1692716049572,102.5,80.75,0.0
1692716049663,102.5,80.75,0.0
1692716049754,102.5,80.5,0.0
1692716049845,102.5,80.5,0.0
1692716049937,102.5,80.5,0.0
1692716050029,102.5,80.75,0.0
1692716050121,102.5,80.75,0.0
1692716050212,102.5,80.5,0.0
1692716050304,102.5,80.75,0.0
1692716050395,102.5,80.75,0.0
1692716050487,102.25,80.75,0.0
1692716050578,102.5,80.5,0.0
1692716050669,102.5,80.5,0.0
1692716050761,102.25,80.5,0.0
1692716050853,102.5,80.5,0.0
1692716050945,102.5,80.5,0.0
1692716051035,102.25,80.5,0.0
1692716051127,102.25,80.5,0.0
1692716051218,102.5,80.75,0.0
1692716051310,102.25,80.5,0.0
1692716051401,102.5,80.5,0.0
1692716051492,102.25,80.75,0.0
1692716051583,102.5,80.75,0.0
1692716051675,102.5,80.5,0.0
1692716051766,102.25,80.5,0.0
1692716051857,102.25,80.5,0.0
1692716051948,102.25,80.5,0.0
1692716052040,102.25,80.5,0.0
1692716052131,102.25,80.5,0.0
1692716052223,102.25,80.75,0.0
1692716052314,102.25,80.5,0.0
1692716052406,102.25,80.5,0.0
1692716052497,102.5,80.5,0.0
1692716052589,102.25,80.5,0.0
1692716052680,102.25,80.75,0.0
1692716052772,102.25,80.75,0.0
1692716052863,102.25,80.5,0.0
1692716052954,102.25,80.5,0.0
1692716053045,102.25,80.75,0.0
1692716053137,102.25,80.75,0.0
1692716053227,102.25,80.5,0.0
1692716053318,102.25,80.5,0.0
1692716053410,102.25,80.5,0.0
1692716053501,102.25,80.5,0.0
1692716053592,102.25,80.5,0.0
1692716053683,102.25,80.75,0.0
1692716053775,102.25,80.5,0.0
1692716053867,102.25,80.5,0.0
1692716053958,102.25,80.5,0.0
1692716054050,102.25,80.5,0.0
1692716054141,102.25,80.75,0.0
1692716054232,102.25,80.5,0.0
1692716054323,102.25,80.75,0.0
1692716054414,102.25,80.75,0.0
1692716054506,102.25,80.75,0.0
1692716054598,102.25,80.5,0.0
1692716054690,102.25,80.75,0.0
1692716054782,102.25,80.5,0.0
1692716054873,102.25,80.5,0.0
1692716054965,102.25,80.5,0.0
1692716055057,102.25,80.75,0.0
1692716055149,102.25,80.75,0.0
1692716055241,102.25,80.5,0.0
1692716055333,102.25,80.5,0.0
1692716055425,102.25,80.75,0.0
1692716055516,102.25,80.75,0.0
1692716055608,102.25,80.5,0.0
1692716055699,102.25,80.75,0.0
1692716055791,102.25,80.5,0.0
1692716055883,102.25,80.5,0.0
1692716055974,102.25,80.75,0.0
1692716056066,102.25,80.5,0.0
1692716056157,102.25,80.5,0.0
1692716056249,102.25,80.75,0.0
1692716056340,102.25,80.75,0.0
1692716056432,102.25,80.75,0.0
1692716056523,102.25,80.5,0.0
1692716056614,102.25,80.5,0.0
1692716056705,102.25,80.5,0.0
1692716056797,102.25,80.5,0.0
1692716056888,102.25,80.75,0.0
1692716056980,102.25,80.5,0.0
1692716057072,102.25,80.75,0.0
1692716057163,102.25,80.75,0.0
1692716057255,102.25,80.5,0.0
1692716057346,102.25,80.5,0.0
1692716057438,102.25,80.5,0.0
1692716057529,102.25,80.5,0.0
1692716057620,102.0,80.5,0.0
1692716057712,102.25,80.75,0.0
1692716057803,102.25,80.5,0.0
1692716057894,102.25,80.75,0.0
1692716057986,102.25,80.75,0.0
1692716058077,102.25,80.75,0.0
1692716058169,102.0,80.75,0.0
1692716058261,102.25,80.5,0.0
1692716058352,102.25,80.5,0.0
1692716058444,102.25,80.75,0.0
1692716058535,102.25,80.75,0.0
1692716058627,102.25,80.5,0.0
1692716058718,102.25,80.75,0.0
1692716058810,102.25,80.5,0.0
1692716058902,102.25,80.75,0.0
1692716058993,102.0,80.75,0.0
1692716059084,102.25,80.5,0.0
1692716059177,102.25,80.75,0.0
1692716059269,102.25,80.75,0.0
1692716059360,102.25,80.5,0.0
1692716059451,102.0,80.75,0.0
1692716059542,102.25,80.75,0.0
1692716059634,102.25,80.5,0.0
1692716059725,102.25,80.75,0.0
1692716059817,102.25,80.5,0.0
1692716059908,102.0,80.5,0.0
1692716060000,102.25,80.75,0.0
1692716060092,102.25,80.75,0.0
1692716060183,102.25,80.5,0.0
1692716060275,102.0,80.75,0.0
1692716060366,102.0,80.75,0.0
1692716060458,102.0,80.75,0.0
1692716060550,102.0,80.75,0.0
1692716060641,102.25,80.5,0.0
1692716060732,102.0,80.5,0.0
1692716060824,102.25,80.5,0.0
1692716060916,102.0,80.75,0.0
1692716061008,102.0,80.5,0.0
1692716061100,102.0,80.75,0.0
1692716061191,102.0,80.75,0.0
1692716061283,102.0,80.75,0.0
1692716061375,102.0,80.75,0.0
1692716061466,102.0,80.5,0.0
1692716061557,102.0,80.5,0.0
1692716061649,102.0,80.75,0.0
1692716061740,102.0,80.5,0.0
1692716061831,102.0,80.5,0.0
1692716061923,102.0,80.75,0.0
1692716062014,102.0,80.5,0.0
1692716062105,102.25,80.5,0.0
1692716062196,102.0,80.75,0.0
1692716062288,102.0,80.75,0.0
1692716062380,102.0,80.5,0.0
1692716062472,102.0,80.75,0.0
1692716062564,102.0,80.5,0.0
1692716062655,102.0,80.5,0.0
1692716062747,102.0,80.75,0.0
1692716062839,102.0,80.75,0.0
1692716062931,102.0,80.75,0.0
1692716063022,102.0,80.75,0.0
1692716063114,102.0,80.5,0.0
1692716063205,102.0,80.5,0.0
1692716063297,102.0,80.75,0.0
1692716063389,102.0,80.5,0.0
1692716063481,102.0,80.5,0.0
1692716063572,102.0,80.75,0.0
1692716063664,102.25,80.75,0.0
1692716063755,102.0,80.75,0.0
1692716063846,102.0,80.75,0.0
1692716063938,102.0,80.5,0.0
1692716064029,102.0,80.75,0.0
1692716064120,102.0,80.75,0.0
1692716064212,102.0,80.5,0.0
1692716064303,102.0,80.75,0.0
1692716064394,102.0,80.75,0.0
1692716064486,102.0,80.75,0.0
1692716064578,102.0,80.75,0.0
1692716064669,102.0,80.5,0.0
1692716064761,102.0,80.5,0.0
1692716064852,102.0,80.75,0.0
1692716064944,102.0,80.75,0.0
1692716065036,102.0,80.5,0.0
1692716065128,102.0,80.75,0.0
1692716065220,102.0,80.75,0.0
1692716065311,102.0,80.75,0.0
1692716065402,102.0,80.75,0.0
1692716065494,102.0,80.5,0.0
1692716065586,102.0,80.5,0.0
1692716065677,102.0,80.75,0.0
1692716065769,102.0,80.5,0.0
1692716065860,102.0,80.5,0.0
1692716065952,102.0,80.75,0.0
1692716066044,102.0,80.75,0.0
1692716066136,102.0,80.75,0.0
1692716066227,102.0,80.75,0.0
1692716066319,102.0,80.5,0.0
1692716066411,102.0,80.75,0.0
1692716066502,102.0,80.5,0.0
1692716066594,102.0,80.5,0.0
1692716066686,102.0,80.5,0.0
1692716066778,102.0,80.75,0.0
1692716066870,102.0,80.5,0.0
1692716066961,102.0,80.75,0.0
1692716067053,102.0,80.75,0.0
1692716067144,102.0,80.75,0.0
1692716067235,102.0,80.75,0.0
1692716067327,101.75,80.5,0.0
1692716067418,102.0,80.5,0.0
1692716067509,102.0,80.5,0.0
1692716067601,102.0,80.75,0.0
1692716067692,102.0,80.75,0.0
1692716067784,102.0,80.75,0.0
1692716067875,102.0,80.75,0.0
1692716067967,102.0,80.5,0.0
1692716068058,102.0,80.75,0.0
1692716068149,102.0,80.5,0.0
1692716068241,102.0,80.5,0.0
1692716068332,102.0,80.5,0.0
1692716068424,102.0,80.75,0.0
1692716068515,102.0,80.5,0.0
1692716068606,102.0,80.75,0.0
1692716068697,102.0,80.5,0.0
1692716068789,102.0,80.5,0.0
1692716068880,102.0,80.75,0.0
1692716068972,102.0,80.5,0.0
1692716069064,102.0,80.5,0.0
1692716069154,102.0,80.75,0.0
1692716069247,102.0,80.75,0.0
1692716069338,102.0,80.5,0.0
1692716069430,102.0,80.75,0.0
1692716069521,102.0,80.75,0.0
1692716069612,102.0,80.5,0.0
1692716069704,102.0,80.75,0.0
1692716069796,102.0,80.5,0.0
1692716069887,102.0,80.75,0.0
1692716069979,102.0,80.75,0.0
1692716070071,102.0,80.75,0.0
1692716070162,102.0,80.5,0.0
1692716070253,102.0,80.75,0.0
1692716070345,102.0,80.5,0.0
1692716070436,102.0,80.75,0.0
1692716070528,102.0,80.75,0.0
1692716070619,102.0,80.75,0.0
1692716070711,101.75,80.75,0.0
1692716070802,102.0,80.75,0.0
1692716070894,101.75,80.5,0.0
1692716070986,102.0,80.75,0.0
1692716071077,102.0,80.75,0.0
1692716071169,101.75,80.75,0.0
1692716071260,102.0,80.75,0.0
1692716071351,102.0,80.75,0.0
1692716071443,101.75,80.75,0.0
1692716071535,101.75,80.75,0.0
1692716071626,101.75,80.5,0.0
1692716071717,101.75,80.5,0.0
1692716071808,102.0,80.5,0.0
1692716071899,101.75,80.75,0.0
1692716071991,101.75,80.5,0.0
1692716072082,101.75,80.75,0.0
1692716072174,101.75,80.75,0.0
1692716072264,101.75,80.5,0.0
1692716072356,101.75,80.75,0.0
1692716072448,101.75,80.75,0.0
1692716072540,101.75,80.5,0.0
1692716072632,101.75,80.75,0.0
1692716072723,101.75,80.75,0.0
1692716072814,101.75,80.5,0.0
1692716072906,101.75,80.75,0.0
1692716072998,101.75,80.5,0.0
1692716073090,101.75,80.5,0.0
1692716073182,101.75,80.75,0.0
1692716073274,101.75,80.75,0.0
1692716073366,102.0,80.5,0.0
1692716073457,101.75,80.75,0.0
1692716073548,101.75,80.75,0.0
1692716073640,101.75,80.5,0.0
1692716073732,101.75,80.5,0.0
1692716073823,101.75,80.75,0.0
1692716073914,101.75,80.5,0.0
1692716074006,101.75,80.75,0.0
1692716074098,101.75,80.5,0.0
1692716074190,101.75,80.75,0.0
1692716074281,101.75,80.5,0.0
1692716074373,101.75,80.75,0.0
1692716074464,101.75,80.75,0.0
1692716074555,101.75,80.75,0.0
1692716074647,101.75,80.5,0.0
1692716074738,101.75,80.75,0.0
1692716074830,101.75,80.5,0.0
1692716074922,101.75,80.5,0.0
1692716075014,101.75,80.5,0.0
1692716075106,101.75,80.75,0.0
1692716075198,101.75,80.5,0.0
1692716075290,101.75,80.5,0.0
1692716075381,101.75,80.75,0.0
1692716075473,101.75,80.5,0.0
1692716075565,101.75,80.75,0.0
1692716075657,101.75,80.75,0.0
1692716075749,101.75,80.75,0.0
1692716075840,101.75,80.5,0.0
1692716075931,101.75,80.75,0.0
1692716076023,101.75,80.5,0.0
1692716076114,101.75,80.75,0.0
1692716076206,101.75,80.75,0.0
1692716076298,101.75,80.75,0.0
1692716076389,101.75,80.75,0.0
1692716076481,101.75,80.75,0.0
1692716076573,101.75,80.75,0.0
1692716076664,101.75,80.5,0.0
1692716076756,101.75,80.75,0.0
1692716076848,101.75,80.75,0.0
1692716076938,101.75,80.75,0.0
1692716077030,101.75,80.5,0.0
1692716077122,101.75,80.5,0.0
1692716077213,101.75,80.75,0.0
1692716077305,101.75,80.5,0.0
1692716077396,101.75,80.5,0.0
1692716077488,101.75,80.5,0.0
1692716077578,101.75,80.75,0.0
1692716077669,101.75,80.75,0.0
1692716077761,101.75,80.75,0.0
1692716077852,101.75,80.75,0.0
1692716077944,101.75,80.75,0.0
1692716078036,101.75,80.75,0.0
1692716078126,101.75,80.75,0.0
1692716078218,101.75,80.5,0.0
1692716078309,101.75,80.75,0.0
1692716078401,101.75,80.75,0.0
1692716078493,101.75,80.5,0.0
1692716078584,101.75,80.75,0.0
1692716078675,101.75,80.75,0.0
1692716078767,101.75,80.75,0.0
1692716078858,101.75,80.75,0.0
1692716078949,101.75,80.5,0.0
1692716079041,101.75,80.75,0.0
1692716079133,101.75,80.75,0.0
1692716079225,101.75,80.5,0.0
1692716079317,101.75,80.5,0.0
1692716079409,101.75,80.75,0.0
1692716079501,101.75,80.5,0.0
1692716079592,101.75,80.5,0.0
1692716079683,101.75,80.75,0.0
1692716079775,101.75,80.75,0.0
1692716079866,101.75,80.5,0.0
1692716079958,101.75,80.75,0.0
1692716080049,101.75,80.5,0.0
1692716080140,101.75,80.5,0.0
1692716080232,101.75,80.75,0.0
1692716080323,101.5,80.75,0.0
1692716080415,101.75,80.5,0.0
1692716080507,101.5,80.75,0.0
1692716080599,101.75,80.5,0.0
1692716080691,101.75,80.75,0.0
1692716080783,101.75,80.75,0.0
1692716080874,101.75,80.75,0.0
1692716080966,101.75,80.75,0.0
1692716081058,101.75,80.75,0.0
1692716081149,101.5,80.5,0.0
1692716081241,101.5,80.75,0.0
1692716081332,101.5,80.75,0.0
1692716081424,101.5,80.5,0.0
1692716081516,101.75,80.75,0.0
1692716081607,101.5,80.75,0.0
1692716081699,101.75,80.75,0.0
1692716081790,101.75,80.75,0.0
1692716081882,101.5,80.75,0.0
1692716081973,101.5,80.75,0.0
1692716082065,101.75,80.75,0.0
1692716082156,101.5,80.75,0.0
1692716082248,101.75,80.75,0.0
1692716082340,101.75,80.75,0.0
1692716082432,101.5,80.5,0.0
1692716082524,101.75,80.5,0.0
1692716082615,101.75,80.5,0.0
1692716082707,101.5,80.75,0.0
1692716082799,101.75,80.75,0.0
1692716082890,101.75,80.75,0.0
1692716082982,101.75,80.5,0.0
1692716083074,101.75,80.75,0.0
1692716083165,101.5,80.5,0.0
1692716083257,101.75,80.75,0.0
1692716083349,101.75,80.5,0.0
1692716083441,101.5,80.75,0.0
1692716083535,101.5,80.5,0.0
1692716083627,101.75,80.75,0.0
1692716083718,101.5,80.75,0.0
1692716083810,101.75,80.5,0.0
1692716083902,101.5,80.5,0.0
1692716083993,101.5,80.75,0.0
1692716084084,101.5,80.75,0.0
1692716084175,101.75,80.75,0.0
1692716084266,101.5,80.75,0.0
1692716084358,101.75,80.5,0.0
1692716084449,101.75,80.75,0.0
1692716084540,101.75,80.75,0.0
1692716084632,101.75,80.5,0.0
1692716084724,101.5,80.75,0.0
1692716084816,101.75,80.75,0.0
1692716084908,101.75,80.5,0.0
1692716085000,101.75,80.75,0.0
1692716085092,101.75,80.5,0.0
1692716085183,101.5,80.5,0.0
1692716085275,101.5,80.75,0.0
1692716085366,101.75,80.5,0.0
1692716085457,101.5,80.75,0.0
1692716085549,101.5,80.75,0.0
1692716085640,101.5,80.75,0.0
1692716085732,101.5,80.5,0.0
1692716085823,101.5,80.75,0.0
1692716085915,101.5,80.5,0.0
1692716086007,101.5,80.75,0.0
1692716086098,101.5,80.75,0.0
1692716086190,101.5,80.75,0.0
1692716086281,101.5,80.5,0.0
1692716086373,101.5,80.75,0.0
1692716086464,101.5,80.75,0.0
1692716086555,101.5,80.5,0.0
1692716086646,101.5,80.75,0.0
1692716086738,101.5,80.5,0.0
1692716086829,101.5,80.75,0.0
1692716086921,101.5,80.75,0.0
1692716087012,101.5,80.75,0.0
1692716087104,101.5,80.5,0.0
1692716087195,101.5,80.75,0.0
